user_type_label,station_a_name,station_b_name,count_ab,count_ba,diff,total,asymmetry_ratio
Customer,University Ave & 57th St,Prairie Ave & Garfield Blvd,1453,1647,194,3100,0.06
Customer,Michigan Ave & Oak St,Clinton St & Washington Blvd,1635,1453,182,3088,0.06
Customer,Sheffield Ave & Webster Ave,Halsted St & Dickens Ave,1626,1437,189,3063,0.06
Customer,Canal St & Adams St,Sangamon St & Washington Blvd,1613,1442,171,3055,0.06
Customer,Clark St & Winnemac Ave,Ravenswood Ave & Lawrence Ave,1560,1396,164,2956,0.06
Customer,Streeter Dr & Illinois St,Lake Shore Dr & Monroe St,1389,1561,172,2950,0.06
Customer,Ellis Ave & 58th St,Prairie Ave & Garfield Blvd,1329,1497,168,2826,0.06
Customer,Larrabee St & Webster Ave,Sedgwick St & North Ave,1484,1306,178,2790,0.06
Customer,Loomis St & Jackson Blvd,Aberdeen St & Jackson Blvd,1476,1307,169,2783,0.06
Customer,Ashland Ave & Wellington Ave,Lincoln Ave & Roscoe St,1445,1294,151,2739,0.06
Customer,Wells St & Concord Ln,Larrabee St & Armitage Ave,1432,1259,173,2691,0.06
Customer,Wells St & Elm St,Wells St & Walton St,1395,1227,168,2622,0.06
Customer,Broadway & Thorndale Ave,Broadway & Ridge Ave,1369,1225,144,2594,0.06
Customer,Blackstone Ave & 59th St,University Ave & 59th St,1378,1211,167,2589,0.06
Customer,Aberdeen St & Randolph St,Clinton St & Washington Blvd,1373,1212,161,2585,0.06
Customer,Clinton St & Madison St,Noble St & Milwaukee Ave,1209,1371,162,2580,0.06
Customer,Damen Ave & Grand Ave,Damen Ave & Pierce Ave,1368,1205,163,2573,0.06
Customer,Michigan Ave & Oak St,Lake Shore Dr & Monroe St,1204,1359,155,2563,0.06
Customer,Chicago Ave & Sheridan Rd,University Library (NU),1340,1189,151,2529,0.06
Customer,Clarendon Ave & Junior Ter,Sheridan Rd & Montrose Ave,1193,1334,141,2527,0.06
Customer,Leavitt St & Lawrence Ave,Damen Ave & Leland Ave,1312,1167,145,2479,0.06
Customer,Streeter Dr & Illinois St,Lake Shore Dr & North Blvd,1298,1142,156,2440,0.06
Customer,Sheffield Ave & Addison St,Broadway & Cornelia Ave,1293,1140,153,2433,0.06
Customer,Wells St & Concord Ln,Dearborn St & Erie St,1138,1285,147,2423,0.06
Customer,Lincoln Ave & Diversey Pkwy,Racine Ave & Fullerton Ave,1125,1271,146,2396,0.06
Customer,Financial Pl & Ida B Wells Dr,Clinton St & Madison St,1263,1124,139,2387,0.06
Customer,Calumet Ave & 33rd St,State St & 35th St,1262,1117,145,2379,0.06
Customer,Wells St & Walton St,Wells St & Evergreen Ave,1260,1117,143,2377,0.06
Customer,State St & Chicago Ave,Wells St & Elm St,1240,1102,138,2342,0.06
Customer,Broadway & Thorndale Ave,Clark St & Bryn Mawr Ave,1230,1090,140,2320,0.06
Customer,Franklin St & Lake St,Clark St & Elm St,1084,1233,149,2317,0.06
Customer,Clarendon Ave & Junior Ter,Montrose Harbor,1217,1081,136,2298,0.06
Customer,Blackstone Ave & Hyde Park Blvd,Kimbark Ave & 53rd St,1215,1081,134,2296,0.06
Customer,Clark St & Lake St,Columbus Dr & Randolph St,1208,1082,126,2290,0.06
Customer,Lake Shore Dr & Ohio St,Wabash Ave & Grand Ave,1070,1218,148,2288,0.06
Customer,Clark St & Schiller St,State St & Pearson St,1207,1064,143,2271,0.06
Customer,Kingsbury St & Erie St,McClurg Ct & Illinois St,1186,1043,143,2229,0.06
Customer,State St & Van Buren St,Canal St & Jackson Blvd,1042,1174,132,2216,0.06
Customer,Stetson Ave & South Water St,Michigan Ave & Madison St,1021,1141,120,2162,0.06
Customer,Dearborn St & Monroe St,LaSalle St & Jackson Blvd,992,1128,136,2120,0.06
Customer,Wabash Ave & Adams St,Indiana Ave & Roosevelt Rd,992,1125,133,2117,0.06
Customer,Halsted St & Roosevelt Rd,May St & Taylor St,1118,985,133,2103,0.06
Customer,Clark St & Wrightwood Ave,Clark St & Elm St,981,1117,136,2098,0.06
Customer,Sedgwick St & North Ave,Sheffield Ave & Kingsbury St,1100,985,115,2085,0.06
Customer,Clark St & Grace St,Broadway & Sheridan Rd,1095,974,121,2069,0.06
Customer,Green St & Madison St,Peoria St & Jackson Blvd,958,1085,127,2043,0.06
Customer,Cannon Dr & Fullerton Ave,Lake Shore Dr & Wellington Ave,958,1079,121,2037,0.06
Customer,Indiana Ave & Roosevelt Rd,Michigan Ave & Jackson Blvd,7971,7229,742,15200,0.05
Customer,University Ave & 57th St,Cornell Ave & Hyde Park Blvd,4750,5224,474,9974,0.05
Customer,Clinton St & Madison St,Michigan Ave & Washington St,4552,5080,528,9632,0.05
Customer,Canal St & Adams St,Dearborn St & Erie St,4461,4952,491,9413,0.05
Customer,Wolcott Ave & Polk St,Loomis St & Lexington St,4187,4646,459,8833,0.05
Customer,Rhodes Ave & 32nd St,State St & 33rd St,4570,4095,475,8665,0.05
Customer,Desplaines St & Kinzie St,Clinton St & Washington Blvd,4027,3659,368,7686,0.05
Customer,Dearborn St & Adams St,Federal St & Polk St,3267,2947,320,6214,0.05
Customer,Richmond St & Diversey Ave,Kedzie Ave & Milwaukee Ave,2734,3029,295,5763,0.05
Customer,McClurg Ct & Illinois St,State St & Kinzie St,2716,2978,262,5694,0.05
Customer,Damen Ave & Charleston St,Damen Ave & Pierce Ave,2957,2700,257,5657,0.05
Customer,Theater on the Lake,Lake Shore Dr & Belmont Ave,2797,2524,273,5321,0.05
Customer,Spaulding Ave & Armitage Ave,California Ave & Milwaukee Ave,2399,2645,246,5044,0.05
Customer,Sheridan Rd & Loyola Ave,Clark St & Columbia Ave,2298,2529,231,4827,0.05
Customer,Clark St & Lincoln Ave,Larrabee St & Webster Ave,2472,2225,247,4697,0.05
Customer,Wells St & Concord Ln,Clark St & Lincoln Ave,2399,2187,212,4586,0.05
Customer,Indiana Ave & Roosevelt Rd,Shedd Aquarium,2164,1972,192,4136,0.05
Customer,Dodge Ave & Church St,Benson Ave & Church St,2144,1947,197,4091,0.05
Customer,Wells St & Concord Ln,Sedgwick St & North Ave,1817,2011,194,3828,0.05
Customer,Michigan Ave & Oak St,Lake Shore Dr & Diversey Pkwy,2008,1803,205,3811,0.05
Customer,Clark St & Lincoln Ave,Lakeview Ave & Fullerton Pkwy,1961,1782,179,3743,0.05
Customer,Clark St & Wellington Ave,Sheffield Ave & Wellington Ave,1961,1769,192,3730,0.05
Customer,Franklin St & Quincy St,Michigan Ave & Washington St,1677,1868,191,3545,0.05
Customer,Clark St & Lincoln Ave,Clark St & Wrightwood Ave,1848,1672,176,3520,0.05
Customer,Milwaukee Ave & Wabansia Ave,Wood St & Milwaukee Ave,1633,1822,189,3455,0.05
Customer,Sheffield Ave & Wrightwood Ave,Clark St & Wrightwood Ave,1634,1798,164,3432,0.05
Customer,California Ave & Milwaukee Ave,Milwaukee Ave & Wabansia Ave,1632,1798,166,3430,0.05
Customer,Dearborn Pkwy & Delaware Pl,LaSalle St & Illinois St,1603,1781,178,3384,0.05
Customer,Blackstone Ave & 59th St,Ellis Ave & 60th St,1547,1710,163,3257,0.05
Customer,Broadway & Waveland Ave,Broadway & Barry Ave,1540,1706,166,3246,0.05
Customer,MLK Jr Dr & 29th St,State St & 35th St,1687,1513,174,3200,0.05
Customer,Franklin St & Jackson Blvd,Michigan Ave & Jackson Blvd,1673,1524,149,3197,0.05
Customer,Desplaines St & Kinzie St,Clinton St & Lake St,1630,1475,155,3105,0.05
Customer,Fairbanks Ct & Grand Ave,LaSalle St & Illinois St,1596,1439,157,3035,0.05
Customer,Clinton St & Madison St,Fairbanks Ct & Grand Ave,1429,1572,143,3001,0.05
Customer,Wolcott Ave & Polk St,Racine Ave & Congress Pkwy,1561,1410,151,2971,0.05
Customer,Clark St & Montrose Ave,Ravenswood Ave & Montrose Ave,1527,1369,158,2896,0.05
Customer,Glenwood Ave & Morse Ave,Clark St & Columbia Ave,1361,1512,151,2873,0.05
Customer,Fairbanks Ct & Grand Ave,Mies van der Rohe Way & Chicago Ave,1362,1502,140,2864,0.05
Customer,Clinton St & Madison St,Canal St & Jackson Blvd,1499,1356,143,2855,0.05
Customer,Larrabee St & Kingsbury St,Sedgwick St & Huron St,1348,1484,136,2832,0.05
Customer,Throop St & Taylor St,Morgan St & Polk St,1333,1466,133,2799,0.05
Customer,Broadway & Thorndale Ave,Clark St & Berwyn Ave,1470,1319,151,2789,0.05
Customer,Hermitage Ave & Polk St,May St & Taylor St,1312,1444,132,2756,0.05
Customer,Clinton St & Madison St,LaSalle St & Washington St,1444,1309,135,2753,0.05
Customer,Peoria St & Jackson Blvd,Morgan St & Lake St,1415,1283,132,2698,0.05
Customer,Canal St & Taylor St,Canal St & Jackson Blvd,1286,1411,125,2697,0.05
Customer,Sedgwick St & Webster Ave,Clark St & Wrightwood Ave,1397,1268,129,2665,0.05
Customer,Broadway & Cornelia Ave,Broadway & Barry Ave,1257,1398,141,2655,0.05
Customer,Orleans St & Merchandise Mart Plaza,Larrabee St & Division St,1248,1377,129,2625,0.05
Customer,Broadway & Sheridan Rd,Broadway & Waveland Ave,1336,1205,131,2541,0.05
Customer,Wabash Ave & Cermak Rd,Calumet Ave & 21st St,1205,1335,130,2540,0.05
Customer,Clifton Ave & Armitage Ave,Marshfield Ave & Cortland St,1300,1171,129,2471,0.05
Customer,California Ave & Altgeld St,California Ave & Milwaukee Ave,1172,1297,125,2469,0.05
Customer,Kingsbury St & Kinzie St,Rush St & Superior St,1169,1292,123,2461,0.05
Customer,Clifton Ave & Armitage Ave,Clark St & Armitage Ave,1288,1162,126,2450,0.05
Customer,Wells St & Hubbard St,Clark St & Elm St,1155,1278,123,2433,0.05
Customer,Aberdeen St & Randolph St,Clinton St & Madison St,1267,1157,110,2424,0.05
Customer,Larrabee St & Armitage Ave,Clark St & Lincoln Ave,1269,1153,116,2422,0.05
Customer,Wilton Ave & Belmont Ave,Pine Grove Ave & Waveland Ave,1146,1274,128,2420,0.05
Customer,Dearborn St & Monroe St,Orleans St & Merchandise Mart Plaza,1139,1258,119,2397,0.05
Customer,Lakeview Ave & Fullerton Pkwy,Lake Shore Dr & North Blvd,1130,1261,131,2391,0.05
Customer,Western Ave & Walton St,Damen Ave & Chicago Ave,1256,1128,128,2384,0.05
Customer,Kingsbury St & Erie St,Clark St & Elm St,1122,1232,110,2354,0.05
Customer,Halsted St & Blackhawk St,Marshfield Ave & Cortland St,1115,1239,124,2354,0.05
Customer,Wood St & Milwaukee Ave,Damen Ave & Chicago Ave,1217,1094,123,2311,0.05
Customer,Clarendon Ave & Gordon Ter,Pine Grove Ave & Waveland Ave,1094,1199,105,2293,0.05
Customer,Stetson Ave & South Water St,Columbus Dr & Randolph St,1175,1072,103,2247,0.05
Customer,Ashland Ave & Lake St,Wood St & Grand Ave,1059,1181,122,2240,0.05
Customer,Desplaines St & Kinzie St,Daley Center Plaza,1168,1055,113,2223,0.05
Customer,Kingsbury St & Kinzie St,LaSalle St & Illinois St,1056,1164,108,2220,0.05
Customer,Broadway & Sheridan Rd,Broadway & Cornelia Ave,1047,1158,111,2205,0.05
Customer,Canal St & Adams St,Wells St & Hubbard St,1047,1156,109,2203,0.05
Customer,Green St & Madison St,Morgan St & Lake St,1154,1042,112,2196,0.05
Customer,Clark St & Wrightwood Ave,Lincoln Ave & Fullerton Ave,1043,1144,101,2187,0.05
Customer,Sheridan Rd & Montrose Ave,Montrose Harbor,1038,1146,108,2184,0.05
Customer,Clark St & Armitage Ave,Sheffield Ave & Willow St,1038,1143,105,2181,0.05
Customer,Millennium Park,Shedd Aquarium,1035,1136,101,2171,0.05
Customer,LaSalle St & Illinois St,Fairbanks Ct & Grand Ave,1128,1024,104,2152,0.05
Customer,California Ave & North Ave,Damen Ave & Pierce Ave,1123,1015,108,2138,0.05
Customer,Desplaines St & Kinzie St,Sedgwick St & Huron St,1017,1118,101,2135,0.05
Customer,Christiana Ave & Lawrence Ave,St. Louis Ave & Balmoral Ave,1118,1009,109,2127,0.05
Customer,Kingsbury St & Kinzie St,Franklin St & Quincy St,1112,1008,104,2120,0.05
Customer,Michigan Ave & 18th St,Clinton St & Madison St,1001,1115,114,2116,0.05
Customer,Clark St & Lincoln Ave,Sheffield Ave & Willow St,1113,1002,111,2115,0.05
Customer,Southport Ave & Roscoe St,Broadway & Belmont Ave,994,1106,112,2100,0.05
Customer,Southport Ave & Wrightwood Ave,Sheffield Ave & Fullerton Ave,6977,6482,495,13459,0.04
Customer,Claremont Ave & Hirsch St,Damen Ave & Pierce Ave,6034,5561,473,11595,0.04
Customer,Canal St & Adams St,State St & Kinzie St,5552,6021,469,11573,0.04
Customer,Canal St & Adams St,Orleans St & Merchandise Mart Plaza,5722,5254,468,10976,0.04
Customer,Halsted St & Polk St,Halsted St & Maxwell St,5530,5148,382,10678,0.04
Customer,Benson Ave & Church St,Sheridan Rd & Noyes St (NU),4063,4358,295,8421,0.04
Customer,Southport Ave & Wrightwood Ave,Sheffield Ave & Fullerton Ave,4186,3897,289,8083,0.04
Customer,Orleans St & Merchandise Mart Plaza,Clinton St & Washington Blvd,3966,3668,298,7634,0.04
Customer,Chicago Ave & Sheridan Rd,Sheridan Rd & Noyes St (NU),3932,3616,316,7548,0.04
Customer,Clinton St & Washington Blvd,Sedgwick St & Huron St,3498,3790,292,7288,0.04
Customer,Southport Ave & Belmont Ave,Wilton Ave & Belmont Ave,3713,3406,307,7119,0.04
Customer,Ellis Ave & 58th St,Kimbark Ave & 53rd St,3683,3387,296,7070,0.04
Customer,Kosciuszko Park,Kedzie Ave & Milwaukee Ave,3296,3578,282,6874,0.04
Customer,State St & Kinzie St,Canal St & Madison St,3298,3544,246,6842,0.04
Customer,Benson Ave & Church St,University Library (NU),3472,3189,283,6661,0.04
Customer,Federal St & Polk St,Daley Center Plaza,3175,3410,235,6585,0.04
Customer,University Ave & 57th St,Lake Park Ave & 53rd St,2835,3056,221,5891,0.04
Customer,Kingsbury St & Kinzie St,Milwaukee Ave & Grand Ave,2749,2967,218,5716,0.04
Customer,Clark St & Armitage Ave,Bissell St & Armitage Ave,2921,2694,227,5615,0.04
Customer,Ogden Ave & Chicago Ave,Larrabee St & Kingsbury St,2829,2594,235,5423,0.04
Customer,Canal St & Adams St,Dearborn Pkwy & Delaware Pl,2676,2454,222,5130,0.04
Customer,Clark St & Winnemac Ave,Ravenswood Ave & Lawrence Ave,2358,2535,177,4893,0.04
Customer,University Ave & 57th St,Blackstone Ave & Hyde Park Blvd,2342,2549,207,4891,0.04
Customer,Sheridan Rd & Montrose Ave,Pine Grove Ave & Irving Park Rd,2487,2309,178,4796,0.04
Customer,MLK Jr Dr & 29th St,Rhodes Ave & 32nd St,2281,2493,212,4774,0.04
Customer,Canal St & Adams St,Clinton St & Madison St,2234,2414,180,4648,0.04
Customer,Marshfield Ave & Cortland St,Damen Ave & Pierce Ave,2229,2418,189,4647,0.04
Customer,Wolcott Ave & Polk St,Clinton St & Madison St,2173,2376,203,4549,0.04
Customer,Southport Ave & Roscoe St,Southport Ave & Belmont Ave,2128,2323,195,4451,0.04
Customer,Leavitt St & Armitage Ave,Marshfield Ave & Cortland St,2274,2102,172,4376,0.04
Customer,Wells St & Concord Ln,Sedgwick St & Webster Ave,2264,2099,165,4363,0.04
Customer,Damen Ave & Chicago Ave,Damen Ave & Division St,2070,2262,192,4332,0.04
Customer,Broadway & Cornelia Ave,Wilton Ave & Belmont Ave,2223,2050,173,4273,0.04
Customer,Dearborn St & Erie St,Sedgwick St & Huron St,2202,2047,155,4249,0.04
Customer,Clark St & Lincoln Ave,Sedgwick St & North Ave,2012,2174,162,4186,0.04
Customer,Michigan Ave & Oak St,Lake Shore Dr & Wellington Ave,2173,1988,185,4161,0.04
Customer,Campbell Ave & North Ave,Damen Ave & Pierce Ave,1981,2158,177,4139,0.04
Customer,Sheridan Rd & Irving Park Rd,Broadway & Waveland Ave,1952,2105,153,4057,0.04
Customer,California Ave & Milwaukee Ave,Kedzie Ave & Milwaukee Ave,2041,1881,160,3922,0.04
Customer,Clark St & Lincoln Ave,Stockton Dr & Wrightwood Ave,1763,1907,144,3670,0.04
Customer,Clinton St & Washington Blvd,Wabash Ave & Grand Ave,1725,1872,147,3597,0.04
Customer,Clinton St & Lake St,Larrabee St & Kingsbury St,1867,1712,155,3579,0.04
Customer,Clark St & Lake St,Stetson Ave & South Water St,1808,1681,127,3489,0.04
Customer,Wells St & Elm St,Dearborn St & Erie St,1806,1655,151,3461,0.04
Customer,Shedd Aquarium,Lake Shore Dr & Monroe St,1759,1635,124,3394,0.04
Customer,Clark St & Wellington Ave,Halsted St & Roscoe St,1618,1769,151,3387,0.04
Customer,Green St & Madison St,Aberdeen St & Jackson Blvd,1737,1618,119,3355,0.04
Customer,Halsted St & Roscoe St,Broadway & Barry Ave,1613,1738,125,3351,0.04
Customer,Morgan Ave & 14th Pl,900 W Harrison St,1642,1512,130,3154,0.04
Customer,Sheffield Ave & Waveland Ave,Broadway & Waveland Ave,1489,1622,133,3111,0.04
Customer,Clark St & Congress Pkwy,Michigan Ave & Lake St,1465,1587,122,3052,0.04
Customer,Ashland Ave & Wellington Ave,Southport Ave & Wellington Ave,1523,1392,131,2915,0.04
Customer,Theater on the Lake,Field Blvd & South Water St,1393,1507,114,2900,0.04
Customer,Dayton St & North Ave,Marshfield Ave & Cortland St,1398,1501,103,2899,0.04
Customer,Lakeview Ave & Fullerton Pkwy,Broadway & Barry Ave,1465,1355,110,2820,0.04
Customer,Canal St & Adams St,State St & Van Buren St,1400,1297,103,2697,0.04
Customer,Lake Shore Dr & North Blvd,Lake Shore Dr & Diversey Pkwy,1395,1300,95,2695,0.04
Customer,Dearborn St & Monroe St,Indiana Ave & Roosevelt Rd,1262,1373,111,2635,0.04
Customer,Clinton St & Jackson Blvd,Clinton St & Washington Blvd,1257,1356,99,2613,0.04
Customer,Clinton St & Roosevelt Rd,Halsted St & Maxwell St,1249,1345,96,2594,0.04
Customer,May St & Fulton St,Morgan St & Lake St,1342,1238,104,2580,0.04
Customer,Clifton Ave & Armitage Ave,Bissell St & Armitage Ave,1328,1227,101,2555,0.04
Customer,Federal St & Polk St,Indiana Ave & Roosevelt Rd,1315,1215,100,2530,0.04
Customer,Wells St & Polk St,Franklin St & Jackson Blvd,1300,1208,92,2508,0.04
Customer,Blue Island Ave & 18th St,Morgan St & 18th St,1299,1203,96,2502,0.04
Customer,Sedgwick St & Webster Ave,Clark St & Elm St,1178,1270,92,2448,0.04
Customer,Morgan Ave & 14th Pl,Halsted St & Maxwell St,1170,1277,107,2447,0.04
Customer,Ashland Ave & Wrightwood Ave,Sheffield Ave & Wrightwood Ave,1259,1155,104,2414,0.04
Customer,Dearborn Pkwy & Delaware Pl,Franklin St & Lake St,1136,1229,93,2365,0.04
Customer,LaSalle St & Jackson Blvd,Clark St & Randolph St,1226,1139,87,2365,0.04
Customer,Montrose Harbor,Pine Grove Ave & Irving Park Rd,1120,1222,102,2342,0.04
Customer,Wabash Ave & Adams St,Canal St & Monroe St,1095,1183,88,2278,0.04
Customer,Kingsbury St & Erie St,Larrabee St & Division St,1092,1172,80,2264,0.04
Customer,Clark St & Ida B Wells Dr,Indiana Ave & Roosevelt Rd,1089,1169,80,2258,0.04
Customer,Clark St & Bryn Mawr Ave,Clark St & Berwyn Ave,1162,1068,94,2230,0.04
Customer,Larrabee St & Kingsbury St,Wells St & Evergreen Ave,1132,1053,79,2185,0.04
Customer,Pine Grove Ave & Irving Park Rd,Broadway & Barry Ave,1051,1128,77,2179,0.04
Customer,Clinton St & Madison St,Wells St & Hubbard St,1040,1125,85,2165,0.04
Customer,Lake Shore Dr & Diversey Pkwy,Broadway & Barry Ave,1002,1083,81,2085,0.04
Customer,Fort Dearborn Dr & 31st St,Shore Dr & 55th St,998,1086,88,2084,0.04
Customer,Streeter Dr & Grand Ave,Shedd Aquarium,1074,995,79,2069,0.04
Customer,Cityfront Plaza Dr & Pioneer Ct,Clark St & Randolph St,1063,983,80,2046,0.04
Customer,Kingsbury St & Kinzie St,Ogden Ave & Race Ave,1056,972,84,2028,0.04
Customer,University Ave & 57th St,Ellis Ave & 60th St,12122,12852,730,24974,0.03
Customer,Ellis Ave & 55th St,Ellis Ave & 60th St,12077,12852,775,24929,0.03
Customer,Canal St & Adams St,Michigan Ave & Washington St,11347,12010,663,23357,0.03
Customer,Kingsbury St & Kinzie St,Desplaines St & Kinzie St,7580,7106,474,14686,0.03
Customer,Sheridan Rd & Irving Park Rd,Clarendon Ave & Gordon Ter,6779,7155,376,13934,0.03
Customer,Wilton Ave & Diversey Pkwy,Clark St & Wrightwood Ave,6441,6874,433,13315,0.03
Customer,Southport Ave & Roscoe St,Southport Ave & Waveland Ave,6416,6769,353,13185,0.03
Customer,California Ave & Milwaukee Ave,Kedzie Ave & Palmer Ct,6575,6226,349,12801,0.03
Customer,Halsted St & Roscoe St,Wilton Ave & Belmont Ave,6067,6409,342,12476,0.03
Customer,Sheffield Ave & Wellington Ave,Southport Ave & Wellington Ave,5089,5393,304,10482,0.03
Customer,Morgan St & Polk St,Loomis St & Lexington St,4784,5064,280,9848,0.03
Customer,Kingsbury St & Kinzie St,Larrabee St & Kingsbury St,4696,5018,322,9714,0.03
Customer,Clinton St & Washington Blvd,Dearborn St & Erie St,3723,3945,222,7668,0.03
Customer,Canal St & Adams St,Morgan St & Lake St,3955,3705,250,7660,0.03
Customer,Wells St & Concord Ln,Clark St & Elm St,3552,3779,227,7331,0.03
Customer,Canal St & Adams St,State St & Pearson St,3196,3422,226,6618,0.03
Customer,Clinton St & Lake St,Clinton St & Madison St,3202,3042,160,6244,0.03
Customer,University Ave & 57th St,Shore Dr & 55th St,2940,3148,208,6088,0.03
Customer,Michigan Ave & Oak St,Lake Shore Dr & North Blvd,2872,2694,178,5566,0.03
Customer,Halsted St & Polk St,Loomis St & Lexington St,2831,2681,150,5512,0.03
Customer,Orleans St & Merchandise Mart Plaza,Larrabee St & Kingsbury St,2486,2639,153,5125,0.03
Customer,Damen Ave & Foster Ave,Ravenswood Ave & Lawrence Ave,2438,2598,160,5036,0.03
Customer,Millennium Park,Michigan Ave & 14th St,2533,2374,159,4907,0.03
Customer,Marshfield Ave & Cortland St,Damen Ave & Cortland St,2367,2523,156,4890,0.03
Customer,Sheridan Rd & Irving Park Rd,Pine Grove Ave & Waveland Ave,2330,2464,134,4794,0.03
Customer,Clark St & Wellington Ave,Wilton Ave & Belmont Ave,2319,2450,131,4769,0.03
Customer,Clinton St & Madison St,State St & Kinzie St,2404,2244,160,4648,0.03
Customer,Kingsbury St & Erie St,Canal St & Madison St,2185,2326,141,4511,0.03
Customer,Kingsbury St & Kinzie St,Green St & Madison St,2294,2159,135,4453,0.03
Customer,Clark St & Armitage Ave,Clark St & Elm St,2238,2118,120,4356,0.03
Customer,Clinton St & Washington Blvd,Franklin St & Chicago Ave,2086,1969,117,4055,0.03
Customer,Indiana Ave & Roosevelt Rd,Michigan Ave & 8th St,1972,2078,106,4050,0.03
Customer,Adler Planetarium,Lake Shore Dr & Monroe St,1964,2086,122,4050,0.03
Customer,Wolcott Ave & Polk St,Loomis St & Taylor St,2075,1963,112,4038,0.03
Customer,Sheffield Ave & Webster Ave,Bissell St & Armitage Ave,2067,1953,114,4020,0.03
Customer,Canal St & Adams St,Rush St & Superior St,1943,2071,128,4014,0.03
Customer,Damen Ave & Melrose Ave,Lincoln Ave & Roscoe St,2048,1925,123,3973,0.03
Customer,Larrabee St & Division St,Clark St & Elm St,2004,1878,126,3882,0.03
Customer,Indiana Ave & Roosevelt Rd,Michigan Ave & Washington St,1836,1969,133,3805,0.03
Customer,Harper Ave & 59th St,Ellis Ave & 60th St,1951,1841,110,3792,0.03
Customer,Southport Ave & Roscoe St,Southport Ave & Wellington Ave,1808,1912,104,3720,0.03
Customer,Sedgwick St & Webster Ave,Clark St & Lincoln Ave,1868,1758,110,3626,0.03
Customer,Carpenter St & Huron St,Kingsbury St & Kinzie St,1858,1733,125,3591,0.03
Customer,Canal St & Adams St,McClurg Ct & Erie St,1709,1799,90,3508,0.03
Customer,Canal St & Adams St,Green St & Randolph St*,1718,1608,110,3326,0.03
Customer,Federal St & Polk St,Franklin St & Monroe St,1592,1707,115,3299,0.03
Customer,California Ave & Milwaukee Ave,Albany Ave & Bloomingdale Ave,1594,1696,102,3290,0.03
Customer,Morgan St & 31st St,Halsted St & Archer Ave,1584,1690,106,3274,0.03
Customer,Pine Grove Ave & Waveland Ave,Broadway & Barry Ave,1675,1576,99,3251,0.03
Customer,Lake Park Ave & 53rd St,Ellis Ave & 55th St,1552,1649,97,3201,0.03
Customer,Kimbark Ave & 53rd St,University Ave & 57th St,1543,1648,105,3191,0.03
Customer,Shore Dr & 55th St,Lake Park Ave & 53rd St,1621,1540,81,3161,0.03
Customer,Lincoln Ave & Leavitt St,Ravenswood Ave & Lawrence Ave,1615,1510,105,3125,0.03
Customer,Woodlawn Ave & 55th St,Ellis Ave & 60th St,1587,1485,102,3072,0.03
Customer,Logan Blvd & Elston Ave,Kedzie Ave & Milwaukee Ave,1524,1421,103,2945,0.03
Customer,University Ave & 59th St,Ellis Ave & 60th St,1430,1512,82,2942,0.03
Customer,Clark St & Lunt Ave,Western Ave & Lunt Ave,1501,1407,94,2908,0.03
Customer,Loomis St & Jackson Blvd,Clinton St & Madison St,1487,1407,80,2894,0.03
Customer,Sedgwick St & Webster Ave,Sheffield Ave & Fullerton Ave,1398,1493,95,2891,0.03
Customer,Clark St & Lincoln Ave,Wells St & Evergreen Ave,1465,1382,83,2847,0.03
Customer,State St & Harrison St,Clinton St & Madison St,1343,1420,77,2763,0.03
Customer,Wells St & Concord Ln,Sheffield Ave & Willow St,1418,1344,74,2762,0.03
Customer,Federal St & Polk St,LaSalle St & Adams St,1384,1305,79,2689,0.03
Customer,Montrose Harbor,Lake Shore Dr & Belmont Ave,1297,1388,91,2685,0.03
Customer,Bissell St & Armitage Ave,Sheffield Ave & Fullerton Ave,1383,1294,89,2677,0.03
Customer,Orleans St & Merchandise Mart Plaza,Fairbanks Ct & Grand Ave,1265,1333,68,2598,0.03
Customer,Green St & Madison St,Daley Center Plaza,1332,1252,80,2584,0.03
Customer,Clark St & Armitage Ave,Lakeview Ave & Fullerton Pkwy,1304,1219,85,2523,0.03
Customer,Streeter Dr & Grand Ave,Lake Shore Dr & Wellington Ave,1280,1216,64,2496,0.03
Customer,Canal St & Adams St,LaSalle St & Illinois St,1187,1255,68,2442,0.03
Customer,Glenwood Ave & Morse Ave,Sheridan Rd & Loyola Ave,1182,1247,65,2429,0.03
Customer,Field Blvd & South Water St,Streeter Dr & Grand Ave,1178,1240,62,2418,0.03
Customer,Franklin St & Monroe St,Sedgwick St & North Ave,1247,1169,78,2416,0.03
Customer,Wells St & Evergreen Ave,Sedgwick St & North Ave,1171,1244,73,2415,0.03
Customer,Racine Ave & Congress Pkwy,Loomis St & Taylor St,1245,1168,77,2413,0.03
Customer,Eckhart Park,Ashland Ave & Division St,1162,1244,82,2406,0.03
Customer,Ellis Ave & 60th St,Ellis Ave & 53rd St,1162,1241,79,2403,0.03
Customer,Clinton St & 18th St,Morgan St & Polk St,1158,1233,75,2391,0.03
Customer,Clifton Ave & Armitage Ave,Sheffield Ave & Wrightwood Ave,1156,1218,62,2374,0.03
Customer,Morgan St & Polk St,Wood St & Taylor St,1141,1204,63,2345,0.03
Customer,Racine Ave & Congress Pkwy,Clinton St & Madison St,1204,1133,71,2337,0.03
Customer,Morgan Ave & 14th Pl,Clinton St & Madison St,1205,1125,80,2330,0.03
Customer,Larrabee St & Division St,Sedgwick St & North Ave,1198,1127,71,2325,0.03
Customer,Carpenter St & Huron St,Clinton St & Madison St,1193,1113,80,2306,0.03
